SentenceId,Phrase,Sentiment
239,"['miyazaki', 'one', 'world', 'cinema', 'wondrous', 'gift', 'artist', 'storytel']",4
240,"['chronicl', 'onli', 'one', 'man', 'quest', 'presid', 'man', 'singl', 'handedli', 'turn', 'plane', 'full', 'hard', 'bitten', 'cynic', 'journalist', 'wa', 'essenti', 'campaign', 'end', 'extend', 'public', 'depart']",3
241,"['provid', 'kind', 'laugh', 'therapi', 'need', 'movi', 'comedi', 'offbeat', 'humor', 'amus', 'charact', 'happi', 'end']",4
242,"['feel', 'strang', 'hollow', 'emot', 'core']",0
243,"['time', 'commerci', 'ha', 'squeez', 'life', 'whatev', 'ideal', 'american', 'moviemak', 'ever', 'godfrey', 'reggio', 'career', 'shine', 'like', 'lone', 'beacon']",3
244,"['director', 'roger', 'michel', 'doe', 'mani', 'littl', 'thing', 'right', 'difficult', 'cuss', 'sever', 'bungl', 'big', 'stuff']",2
245,"['robert', 'harmon', 'le', 'approach', 'deliv', 'real', 'bump', 'night', 'chill', 'hi', 'greatest', 'triumph', 'keep', 'creepi', 'crawli', 'hidden', 'film', 'thick', 'shadow']",3
246,"['thi', 'movi', 'may', 'highest', 'product', 'valu', 'ever', 'seen', 'work', 'artist', 'one', 'whose', 'view', 'america', 'histori', 'awkward', 'human', 'life', 'gener', 'deep']",4
247,"['feral', 'uncomfort']",1
248,"['sillier', 'cuter', 'shorter', 'first', 'lrb', 'best', 'rememb', 'rrb', 'still', 'veri', 'good', 'time', 'cinema']",4
249,"['enjoy', 'expect', 'though', 'becaus', 'laugh', 'come', 'fairli', 'basic', 'comed', 'construct']",3
250,"['black', 'white', 'unrealist']",0
251,"['film', 'predict', 'reassur', 'manner', 'beauti', 'sung', 'holiday', 'carol']",3
252,"['onli', 'camouflag', 'carvey', 'consid', 'paper', 'bag', 'wear', 'hi', 'head', 'go', 'public', 'avoid', 'recogn', 'man', 'bilk', 'unsuspect', 'moviego']",0
253,"['scare', 'mood', 'omin', 'pervas', 'unknown', 'threat', 'lurk', 'proceed', 'add', 'almost', 'constant', 'mindset', 'suspens']",3
254,"['comput', 'anim', 'handsom', 'variou', 'amus', 'sidekick', 'add', 'much', 'need', 'leviti', 'otherwis', 'bleak', 'tale', 'overal', 'film', 'never', 'rise', 'abov', 'mediocr']",1
255,"['offer', 'flash', 'rock', 'video', 'fuse', 'solid', 'perform', 'eeri', 'atmospher']",4
256,"['breezi', 'blend', 'art', 'histori', 'esoter', 'muse', 'philosophi']",3
257,"['former', 'gong', 'show', 'addict', 'admit', 'onli', 'complaint', 'n', 'get', 'creation', 'famou', 'moment', 'show']",3
258,"['genuin', 'unnerv']",3
259,"['increasingli', 'divers', 'french', 'director', 'ha', 'creat', 'film', 'one', 'honestli', 'describ', 'look', 'sound', 'simpli', 'feel', 'like', 'film', 'recent', 'histori']",4
260,"['one', 'joyou', 'film', 'leap', 'nation', 'boundari', 'celebr', 'univers', 'human', 'natur']",3
261,"['difficult', 'worthi', 'film', 'bite', 'chew', 'link', 'massacr', 'armenian', '1915', 'difficult', 'relationship', 'present']",2
262,"['halfway', 'movi', 'humor', 'dwindl']",1
263,"['witti', 'often', 'surpris', 'dark', 'littl', 'moral', 'tale', 'disguis', 'romant', 'comedi']",4
264,"['one', 'sen', 'world', 'travel', 'hi', 'earlier', 'film', 'freundlich', 'bear', 'grievou', 'obscur', 'complaint', 'father', 'circl', 'obsess', 'without', 'make', 'contact']",1
265,"['fact', 'even', 'better']",3
266,"['preachi', 'parabl', 'styliz', 'touch', 'john', 'woo', 'bullet', 'ballet']",2
267,"['prof', 'movi', 'formula', 'n', 'need', 'mess', 'like', 'big', 'bug', 'movi']",2
268,"['uplift', 'larg', 'bogu', 'stori']",2
269,"['thank', 'confid', 'filmmak', 'pair', 'fascin', 'perform', 'way', 'destin', 'realli', 'special', 'walk', 'wood']",4
270,"['superbl', 'photograph', 'stage', 'mend', 'seri', 'rivet', 'set', 'piec', 'like', 'mainstream', 'audienc', 'rare', 'seen']",4
271,"['mesmer', 'cinemat', 'poem', 'first', 'frame', 'last']",4
272,"['first', '10', 'minut', 'worth', 'see']",3
273,"['ha', 'becom', 'appar', 'franchis', 'best', 'year', 'long', 'past']",1
274,"['screenwrit', 'chri', 'ver', 'weil', 'direct', 'debut', 'good', 'natur', 'never', 'dull', 'virtu', 'small', 'easili', 'overshadow', 'predict']",2
275,"['much', 'storytel', 'move', 'away', 'solondz', 'social', 'critiqu', 'cast', 'audienc', 'intellectu', 'lector', 'contempl', 'auteur', 'profession', 'injuri']",1
276,"['ultim', 'sarah', 'dedic', 'find', 'husband', 'seem', 'psychot', 'romant', 'noth', 'movi', 'make', 'convinc', 'case', 'one', 'woman', 'broken', 'heart', 'outweigh', 'loss', 'wit']",1
277,"['joke', 'flat', 'action', 'look', 'fake']",0
278,"['mildli', 'enjoy', 'toothless', 'adapt', 'much', 'better', 'book']",2
279,"['fester', 'dungpil', 'swear', 'watch', 'monkey', 'fling', 'fece']",0
280,"['addit', 'overcook', 'ham', 'fist', 'direct', 'ha', 'actor', 'reach', 'back', 'row', 'dialogu', 'sound', 'like', 'horribl', 'poetri']",0
281,"['vile', 'incoher', 'mess', 'scummi', 'ripoff', 'david', 'cronenberg', 'brilliant', 'videodrom']",0
282,"['first', 'movi', 'tri', 'smart', 'kinda', 'dumb']",1
283,"['wa', 'sent', 'copyof', 'thi', 'film', 'review', 'dvd']",2
284,"['silli', 'humbuggeri']",1
285,"['n', 'sharp', 'origin', 'despit', 'visual', 'virtu', 'blade', 'ii', 'doe', 'n', 'cut']",1
286,"['smart', 'arch', 'rather', 'cold', 'blood', 'comedi']",3
287,"['lrb', 'rrb', 'rather', 'thinli', 'conceiv', 'movi']",0
288,"['flame', 'like', 'roil', 'black', 'white', 'inspir', 'trembl', 'gratitud']",3
289,"['robinson', 'web', 'suspens', 'match', 'page', 'turn', 'frenzi', 'clanci', 'creat']",4
290,"['slight', 'sweet', 'film']",3
291,"['got', 'david', 'lynch', 'jone']",2
292,"['earnest', 'tent', 'even', 'aim', 'shock']",2
293,"['time', 'favor', 'could', 'given', 'audienc', 'time', 'day', 'concentr', 'element', 'reveal', 'alien', 'among', 'cultur', 'peopl', 'sadli', 'hostil', 'odd', 'one', 'anoth', 'reckless', 'retali']",1
294,"['austin', 'power', 'goldmemb', 'ha', 'right', 'stuff', 'silli', 'summer', 'entertain', 'ha', 'enough', 'laugh', 'sustain', 'interest', 'end']",4
295,"['puzzl', 'lack', 'emphasi', 'music', 'britney', 'spear', 'first', 'movi']",2
296,"['filmmak', 'might', 'want', 'look']",2
297,"['maintain', 'appear', 'clinic', 'object', 'thi', 'sad', 'occasion', 'horrifi', 'often', 'inspir', 'film', 'among', 'wiseman', 'warmest']",4
298,"['simpli', 'doubt', 'thi', 'film', 'ask', 'right', 'question', 'right', 'time', 'histori', 'countri']",4
299,"['dreari', 'movi']",0
300,"['sadli', 'though', 'mani', 'actor', 'throw', 'spark', 'two', 'first', 'appear', 'ca', 'n', 'gener', 'enough', 'heat', 'thi', 'cold', 'vacuum', 'comedi', 'start', 'reaction']",1
301,"['filmmak', 'ivan', 'princ', 'fellow', 'come', 'across', 'shallow', 'glib', 'though', 'mean', 'spirit', 'indic', 'respons', 'put', 'togeth', 'ani', 'movi', 'particular', 'valu', 'merit']",1
302,"['use', 'stock', 'plot', 'boy', 'inject', 'enough', 'fresh', 'proceed', 'provid', 'enjoy', '100', 'minut', 'movi', 'theater']",3
303,"['beat', 'austin', 'power', 'film', 'game', 'thi', 'blaxploit', 'spoof', 'downplay', 'raunch', 'favor', 'gag', 'reli', 'strength', 'clever', 'oppos', 'extent', 'outrag']",3
304,"['begin', 'convent', 'thriller', 'evolv', 'gorgeous', 'atmospher', 'medit', 'life', 'chang', 'chanc', 'encount']",3
305,"['buy', 'popcorn']",2
306,"['late', 'night', 'cabl', 'sexploit', 'romp', 'masquerad', 'thriller', 'ruthless', 'social', 'order', 'govern', 'colleg', 'cliqu']",2
307,"['well', 'intent', 'effort', 'still', 'burden', 'actor', 'offbeat', 'sensibl', 'earnest', 'emot', 'core', 'emerg', 'ani', 'degre', 'access']",1
308,"['lrb', 'allen', 'rrb', 'make', 'piffl', 'long', 'hollywood', 'end', 'may', 'hi', 'way', 'say', 'piffl', 'airhead', 'movi', 'busi', 'deserv', 'right']",2
309,"['see', 'film', 'lack', 'momentum', 'posit', 'remain', 'mostli', 'undetermin', 'director', 'experi', 'success', 'one']",3
310,"['judith', 'zaza', 'extend', 'bedroom', 'sequenc', 'intim', 'sensual', 'funni', 'psycholog', 'self', 'reveal', 'make', 'pass', 'sex', 'movi', 'look', 'like', 'cheap', 'hyster']",4
311,"['uneven', 'perform', 'spotti', 'script', 'add', 'bite', 'satir', 'ha', 'teeth']",1
312,"['irrit', 'soul', 'search', 'garbag']",0
313,"['solid', 'spooki', 'entertain', 'worthi', 'price', 'ticket']",3
314,"['ultim', 'clariti', 'matter', 'break', 'code', 'make', 'movi']",2
315,"['comparison', 'hi', 'earlier', 'film', 'seem', 'disappointingli', 'thin', 'slice', 'lower', 'class', 'london', 'life', 'despit', 'titl', 'amount', 'surprisingli', 'littl']",0
316,"['prof', 'mainli', 'south', 'korean', 'filmmak', 'make', 'undemand', 'action', 'movi', 'alacr', 'hollywood', 'counterpart']",2
317,"['except', 'much', 'much', 'better']",4
318,"['happi', 'headi', 'jumbl', 'thought', 'storytel', 'insan', 'comic', 'undertak', 'ultim', 'coher', 'sane', 'breathtakingli', 'creativ', 'film']",4
319,"['one', 'joke', 'put', 'toilet', 'seat']",2
320,"['creat', 'substant', 'movi', 'sever', 'clich', 'movi', 'structur', 'road', 'movi', 'come', 'age', 'movi', 'teenag', 'sex', 'comedi']",3
321,"['origin', 'base', 'concept', 'help', 'get', 'caught']",4
322,"['appear', 'made', 'peopl', 'idea', 'narr', 'logic', 'cohes', 'entir', 'foreign', 'concept']",0
323,"['ignor', 'clich', 'concentr', 'citi', 'sea', 'interperson', 'drama', 'ai', 'n', 'half', 'bad']",2
324,"['dread', 'day', 'irish', 'histori', 'given', 'passion', 'somewhat', 'flaw', 'treatment']",3
325,['see'],4
326,"['noth', 'episod', 'smackdown']",1
327,"['guilti', 'pleasur', 'best', 'worth', 'see', 'unless', 'want', 'laugh']",2
328,"['perhap', 'better', 'celebr', 'unfairli', 'dismiss', 'hero', 'would', 'film', 'n', 'thi', 'pain', 'forc', 'fals', 'fabric']",1
329,"['rel', 'letdown']",0
330,"['hey', 'arnold']",2
331,"['though', 'onli', 'scratch', 'surfac', 'least', 'provid', 'strong', 'itch', 'explor']",3
332,"['band', 'perform', 'featur', 'drumlin', 'red', 'hot', 'lrb', 'rrb', 'mere', 'stori', 'point', 'view', 'film', 'ice', 'cold']",2
333,"['non', 'mysteri', 'mysteri']",1
334,"['leigh', 'one', 'rare', 'director', 'feel', 'act', 'heart', 'soul', 'cinema']",4
335,"['cast', 'deliv', 'without', 'sham', 'raw', 'nerv', 'stori']",3
336,"['thi', 'monument', 'achiev', 'practic', 'everi', 'facet', 'inept', 'filmmak', 'joyless', 'idiot', 'annoy', 'heavi', 'hand', 'visual', 'atroci', 'often', 'downright', 'creepi']",1
337,"['filmmak', 'heart', 'right', 'place']",2
338,"['one', 'highli', 'prais', 'disappoint', 'misfortun', 'watch', 'quit', 'time']",0
339,"['rock', 'stand', 'magic', 'wane']",1
340,"['roman', 'polanski', 'direct', 'pianist', 'like', 'surgeon', 'mend', 'broken', 'heart', 'veri', 'meticul', 'without', 'ani', 'passion']",1
341,"['sadli', 'garth', 'ha', 'n', 'progress', 'nice', 'wayn']",1
342,"['wit', 'empathi', 'spare', 'waydowntown', 'acknowledg', 'silent', 'scream', 'workaday', 'inertia', 'stop', 'short', 'indulg', 'charact', 'strive', 'solips']",2
343,"['labour', 'storytel']",1
344,"['rememb', 'back', 'thriller', 'actual', 'thrill']",1
345,"['otherwis', 'good', 'natured', 'mr', 'deed', 'embrac', 'sheer', 'goofi', 'cameo', 'le', 'like', 'new', 'york', 'celebr', 'certainli', 'rais', 'film', 'abov', 'anyth', 'sandler', 'attach', 'befor']",3
346,"['fail', 'fundament', 'everi', 'convent', 'level', 'achiev', 'kind', 'goofi', 'grandeur']",1
347,"['ho', 'hum', 'affair', 'alway', 'watchabl', 'yet', 'hardli', 'memor']",2
348,"['saw', 'thi', 'movi', 'well', 'probabl', 'accur', 'call', 'movi']",1
349,"['though', 'uniformli', 'well', 'act', 'especi', 'young', 'ballesta', 'galan', 'lrb', 'first', 'time', 'actor', 'rrb', 'writer', 'director', 'achero', 'mana', 'film', 'schemat', 'obviou']",2
350,"['resurrect', 'dead', 'man', 'hard', 'copi', 'come', 'knock']",2
351,"['idea', 'white', 'man', 'arriv', 'foreign', 'shore', 'show', 'wari', 'nativ', 'true', 'light', 'abhorr', 'simplist', 'heaven', 'quit', 'like', 'like', 'hell']",2
352,"['hard', 'believ', 'relationship', 'like', 'holli', 'marina', 'could', 'surviv', 'hothous', 'emot', 'teendom', 'longev', 'get', 'inexplic', 'character', 'turn', 'crassli', 'reduct']",2
353,"['movi', 'audienc', 'hour', 'doe', 'n', 'connect', 'neat', 'way', 'introduc', 'charact', 'illumin', 'mysteri', 'sex', 'duti', 'love']",2
354,"['purport', 'hollywood', 'satir', 'wind', 'kind', 'film', 'target', 'someth', 'deeper', 'engag']",1
355,"['clever', 'nine', 'tenth']",3
356,"['thi', 'waterboy']",1
357,"['go', 'motion', 'zip', 'gone']",2
358,"['script', 'snazzi', 'dialogu', 'establish', 'realist', 'atmospher', 'involv', 'u', 'unfold', 'crisi', 'lazi', 'plot', 'ensur', 'littl', 'emot', 'invest', 'pay']",2
359,"['good', 'origin']",2
360,"['moviego', 'would', 'automat', 'bypass', 'hip', 'hop', 'documentari', 'give', 'scratch', 'second', 'look']",4
361,"['bigelow', 'offer', 'flashi', 'twist', 'turn', 'occasion', 'fortifi', 'thi', 'turgid', 'fabl']",3
362,"['unsophist', 'sci', 'fi', 'drama', 'take', 'serious']",1
363,"['stupid', 'infantil', 'redund', 'sloppi', 'top', 'amateurish']",0
364,"['resid', 'evil', 'come', 'take', 'john', 'carpent', 'ghost', 'mar', 'elimin', 'behead']",2
365,"['movi', 'resolut', 'avoid', 'comic', 'possibl', 'situat', 'becom', 'one', 'dumb', 'high', 'school', 'comedi', 'sex', 'gag', 'prom', 'date']",0
366,"['without', 'sex', 'wonder', 'tale', 'love', 'destini', 'told', 'well', 'master', 'storytel']",4
367,"['though', 'go', 'anyon', 'ha', 'seen', 'hunger', 'cat', 'peopl', 'find', 'littl', 'new', 'tasti', 'perform', 'vincent', 'gallo', 'lift', 'thi', 'tale', 'cannib', 'lust', 'abov', 'ordinari']",3
368,"['terrif', 'date', 'movi', 'whatev', 'orient']",3
369,"['onc', 'expect', 'laughter', 'ha', 'quash', 'whatev', 'obscen', 'hand', 'even', 'funniest', 'idea', 'n', 'funni']",0
370,"['make', 'movi', 'depth', 'man', 'lack', 'ani']",1
371,"['translat', 'n', 'need', 'tri', 'veri', 'hard']",1
372,"['frailti', 'offer', 'chill', 'much', 'like', 'get', 'sit', 'around', 'campfir', 'around', 'midnight', 'tell', 'creepi', 'stori', 'give', 'willi']",4
373,"['le', 'front', 'load', 'shape', 'two', 'hour', 'version', 'releas', '1990']",2
374,"['ambiti', 'movi', 'like', 'shiner', 'organ', 'big', 'fight', 'pull', 'enough', 'effect', 'make', 'one', 'n', 'come']",4
375,"['movi', 'suck', 'despit', 'flaw', 'heaven', 'one', 'beast']",4
376,"['veri', 'well', 'written', 'direct', 'brutal', 'honesti', 'respect', 'audienc']",4
377,"['twenti', 'year', 'first', 'releas', 'e', 'remain', 'wondrou', 'hollywood', 'fantasi', 'apex', 'steven', 'spielberg', 'misunderstood', 'career']",4
378,"['good', 'offer', 'desper', 'ingrati', 'perform']",1
379,"['stumbl', 'everi', 'cheap', 'trick', 'book', 'tri', 'make', 'outrag', 'come', 'even', 'easier']",1
380,"['nice', 'combin', 'enigmat', 'featur', 'memento', 'hallucinatori', 'drug', 'cultur', 'requiem', 'dream']",3
381,"['everi', 'individu', 'see', 'movi', 'prism', 'hi', 'belief', 'prejudic', 'one', 'thing', 'take', 'away', 'sens', 'peac', 'possibl']",4
382,"['bunch', 'good', 'actor', 'flail', 'around', 'caper', 'neither', 'origin', 'terribl', 'funni']",0
383,"['thi', 'ill', 'conceiv', 'expens', 'project', 'wind', 'look', 'like', 'bunch', 'talent', 'thesp', 'slum']",0
384,"['broder', 'screenplay', 'shallow', 'offens', 'redund', 'piti', 'real', 'laugh']",1
385,"['leguizamo', 'jone', 'excel', 'rest', 'cast', 'uniformli', 'superb']",4
386,"['tri', 'figur', 'rule', 'countri', 'bear', 'univers', 'bear', 'bear', 'like', 'human', 'onli', 'hairier', 'would', 'tax', 'einstein', 'brain']",1
387,"['feardotcom', 'ha', 'make', 'interest', 'medit', 'ether', 'natur', 'internet', 'otherworldli', 'energi', 'could', 'channel', 'simpli', 'becom', 'routin', 'shocker']",2
388,"['delia', 'greta', 'paula', 'rank', 'three', 'multilay', 'sympathet', 'femal', 'charact', 'year']",4
389,"['beauti', 'alexand', 'payn', 'ode', 'everyman', 'detail']",3
390,"['town', 'ha', 'kind', 'authent', 'feel', 'one', 'peopl', 'stand', 'everybodi', 'els', 'background', 'seem', 'manufactur', 'artifici']",1
391,"['juli', 'davi', 'kathi', 'lee', 'gifford', 'film', 'director', 'sadli', 'prove', 'onc', 'ego', 'doe', 'n', 'alway', 'go', 'hand', 'hand', 'talent']",1
392,"['much', 'credit', 'must', 'given', 'water', 'camera', 'oper', 'team', 'king', 'sonni', 'miller', 'michael', 'stewart']",3
393,"['thi', 'film', 'aussi', 'david', 'caesar', 'channel', 'quit', 'dead', 'career', 'guy', 'ritchi']",2
394,"['avers', 'usual', 'feel', 'good', 'follow', 'dream', 'hollywood', 'fantasi', 'thi', 'one', 'got']",4
395,"['mayb', 'formula', 'filmmak', 'noth', 'wrong', 'film', 'well', 'craft', 'thi', 'one']",3
396,"['would', 'laugh', 'tuba', 'play', 'dwarf', 'roll', 'hill', 'trash']",2
397,"['lose', 'sens', 'humor', 'vat', 'fail', 'joke', 'twitchi', 'act', 'gener', 'boorish']",0
398,"['thi', 'misti', 'eye', 'southern', 'nostalgia', 'piec', 'tread', 'line', 'sappi', 'sanguin', 'wind', 'mire', 'tear', 'drench', 'quicksand']",1
399,"['oblivi', 'exist', 'thi', 'film', 'would', 'veri', 'sweet', 'inde']",1
400,"['despit', 'flaw', 'belinski', 'still', 'abl', 'creat', 'engag', 'stori', 'keep', 'guess', 'almost', 'everi', 'turn']",3
401,"['porn', 'film', 'without', 'sex', 'scene']",2
402,"['movi', 'play', 'cartoon', 'obviou', 'strength', 'snazzi', 'neglect', 'le', 'conspicu', 'write', 'strength']",2
403,"['notwithstand', 'problem', 'movi', 'final', 'half', 'hour', 'go', 'recommend', 'secretari', 'base', 'wonder', 'act', 'clinic', 'put', 'spader', 'gyllenha', 'also', 'uniqu', 'way', 'shainberg', 'go', 'tell', 'heart', 'sweet', 'littl', 'girl']",3
404,"['despit', 'slick', 'product', 'valu', 'director', 'roger', 'michel', 'tick', 'tock', 'pace', 'final', 'effect', 'like', 'two', 'guy', 'yell', 'face', 'two', 'hour']",1
405,"['barbershop', 'good', 'heart', 'ensembl', 'comedi', 'varieti', 'quirki', 'charact', 'engag', 'stori']",3
406,"['soulless', 'jumbl', 'ineptli', 'assembl', 'clich', 'pabulum', 'play', 'like', '95', 'minut', 'commerci', 'nba', 'properti']",1
407,"['ambiti', 'seriou', 'film', 'manag', 'virtual', 'everyth', 'wrong', 'sit', 'someth', 'akin', 'act', 'cinemat', 'penanc']",2
408,"['consist', 'clever', 'suspens']",4
409,"['soderbergh', 'skim', 'fat', '1972', 'film']",3
410,"['hilari', 'music', 'comedi', 'though', 'stymi', 'accent', 'thick', 'mud']",2
411,"['movi', 'like', 'guy', 'whi', 'film', 'critic', 'consid', 'work']",1
412,"['anyon', 'suffer', 'thi', 'film', 'deserv', 'veri', 'least', 'big', 'box', 'consol', 'candi']",0
413,['bearabl'],2
414,"['cremast', '3', 'onc', 'tough', 'pill', 'swallow', 'minor', 'miracl', 'self', 'express']",3
415,"['kouyat', 'elicit', 'strong', 'perform', 'hi', 'cast', 'deliv', 'power', 'commentari', 'govern', 'lie', 'matter', 'run']",3
416,"['see', 'hi', 'perform', 'noth', 'els']",3
417,"['asylum', 'materi', 'grip', 'scene', 'jia', 'hi', 'famili']",4
418,"['walk', 'away', 'thi', 'new', 'version', 'e', 'hope', 'would', 'moist', 'eye']",4
419,"['attal', 'push', 'hard', 'make', 'thi', 'comedi', 'seriou', 'drama']",0
420,"['play', 'like', 'corni', 'televis', 'product', 'bygon', 'era']",1
421,"['power', 'though', 'flaw', 'movi', 'guarante', 'put', 'lump', 'throat', 'reaffirm', 'washington', 'possibl', 'best', 'actor', 'work', 'movi', 'today']",4
422,"['solondz', 'may', 'well', 'onli', 'one', 'laugh', 'hi', 'joke']",1
423,"['case', 'two', 'actor', 'everyth', 'humanli', 'possibl', 'creat', 'charact', 'sweet', 'believ', 'defeat', 'screenplay', 'forc', 'bizarr', 'implaus', 'behavior']",1
424,"['ani', 'enjoy', 'hing', 'person', 'threshold', 'watch', 'sad', 'endear', 'charact', 'extrem', 'unconvent', 'thing']",3
425,"['bodi', 'smack', 'exhibition', 'doe', 'cathart', 'truth', 'tell']",1
426,"['though', 'writer', 'director', 'bart', 'freundlich', 'film', 'ultim', 'becom', 'simplist', 'stori', 'dysfunct', 'parent', 'child', 'relationship', 'ha', 'special', 'qualiti', 'soul', 'graviti', 'crudup', 'anchor', 'perform']",3
427,"['lrb', 'carvey', 'rrb', 'charact', 'overplay', 'exagger', 'subtleti', 'ha', 'never', 'hi', 'trademark']",0
428,"['thi', 'beauti', 'anim', 'epic', 'never', 'dull']",4
429,"['charm', 'witti', 'also', 'somewhat', 'clumsi']",3
430,"['one', 'scene', 'get', 'stab', 'soccer', 'hooligan', 'doubl', 'barrel', 'rip', 'quentin', 'tarantino', 'climact', 'shootout', 'meat', 'loaf', 'explod']",1
